Place,Longitude,Latitude,Weight,Team,Content,Comments,Related,Type,Negative,Positive,Neutral,Topographical_features,Topographical_features_general
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Sam+5%3A8&version=ESV"">1 Sam 5:8</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+6%3A17&version=ESV"">1 Sam 6:17</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+7%3A14&version=ESV"">1 Sam 7:14</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+17%3A4&version=ESV"">1 Sam 17:4</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+17%3A23&version=ESV"">1 Sam 17:23</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+17%3A52&version=ESV"">1 Sam 17:52</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+21%3A10&version=ESV"">1 Sam 21:10</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+21%3A12&version=ESV"">1 Sam 21:12</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+27%3A2&version=ESV"">1 Sam 27:2</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+27%3A3&version=ESV"">1 Sam 27:3</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+27%3A4&version=ESV"">1 Sam 27:4</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+27%3A11&version=ESV"">1 Sam 27:11</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Sam+1%3A20&version=ESV"">2 Sam 1:20</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Sam+15%3A18&version=ESV"">2 Sam 15:18</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Sam+21%3A20&version=ESV"">2 Sam 21:20</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Sam+21%3A22&version=ESV"">2 Sam 21:22</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Kgs+2%3A39&version=ESV"">1 Kgs 2:39</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Kgs+2%3A40&version=ESV"">1 Kgs 2:40</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Kgs+2%3A41&version=ESV"">1 Kgs 2:41</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+12%3A17&version=ESV"">2 Kgs 12:17</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Chr+7%3A21&version=ESV"">1 Chr 7:21</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Chr+8%3A13&version=ESV"">1 Chr 8:13</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Chr+18%3A1&version=ESV"">1 Chr 18:1</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Chr+20%3A6&version=ESV"">1 Chr 20:6</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Chr+20%3A8&version=ESV"">1 Chr 20:8</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Chr+11%3A8&version=ESV"">2 Chr 11:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Chr+26%3A6&version=ESV"">2 Chr 26:6</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ps+56%3A1&version=ESV"">Ps 56:1</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Amos+6%3A2&version=ESV"">Amos 6:2</a>",,,,,,,
Gath,34.843882,31.693529,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Mic+1%3A10&version=ESV"">Mic 1:10</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+10%3A19&version=ESV"">Gen 10:19</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Deut+2%3A23&version=ESV"">Deut 2:23</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Josh+10%3A41&version=ESV"">Josh 10:41</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+11%3A22&version=ESV"">Josh 11:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A3&version=ESV"">Josh 13:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+15%3A47&version=ESV"">Josh 15:47</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Judg+1%3A18&version=ESV"">Judg 1:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+6%3A4&version=ESV"">Judg 6:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+16%3A1&version=ESV"">Judg 16:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+16%3A21&version=ESV"">Judg 16:21</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Sam+6%3A17&version=ESV"">1 Sam 6:17</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Kgs+4%3A24&version=ESV"">1 Kgs 4:24</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+18%3A8&version=ESV"">2 Kgs 18:8</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Jer+25%3A20&version=ESV"">Jer 25:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+47%3A1&version=ESV"">Jer 47:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+47%3A5&version=ESV"">Jer 47:5</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Amos+1%3A6&version=ESV"">Amos 1:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Amos+1%3A7&version=ESV"">Amos 1:7</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Zeph+2%3A4&version=ESV"">Zeph 2:4</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Zech+9%3A5&version=ESV"">Zech 9:5</a>",,,,,,,
Gaza,34.433364,31.524817,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+8%3A26&version=ESV"">Acts 8:26</a>",,,,,,,
Seleucia,35.926807,36.111017,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+13%3A4&version=ESV"">Acts 13:4</a>",,,,,,,
Tigris,43.346466,35.983343,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+2%3A14&version=ESV"">Gen 2:14</a>",,,,,,,
Tigris,43.346466,35.983343,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Dan+10%3A4&version=ESV"">Dan 10:4</a>",,,,,,,
Rome,12.483333,41.9,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+2%3A10&version=ESV"">Acts 2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+18%3A2&version=ESV"">Acts 18:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+19%3A21&version=ESV"">Acts 19:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+23%3A11&version=ESV"">Acts 23:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+28%3A14&version=ESV"">Acts 28:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+28%3A16&version=ESV"">Acts 28:16</a>",,,,,,,
Rome,12.483333,41.9,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Rom+1%3A7&version=ESV"">Rom 1:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Rom+1%3A15&version=ESV"">Rom 1:15</a>",,,,,,,
Rome,12.483333,41.9,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Tim+1%3A17&version=ESV"">2 Tim 1:17</a>",,,,,,,
Dothan,35.180198,32.420643,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+37%3A17&version=ESV"">Gen 37:17</a>",,,,,,,
Dothan,35.180198,32.420643,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+6%3A13&version=ESV"">2 Kgs 6:13</a>",,,,,,,
Ur,46.103741,30.962052,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+11%3A28&version=ESV"">Gen 11:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+11%3A31&version=ESV"">Gen 11:31</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+15%3A7&version=ESV"">Gen 15:7</a>",,,,,,,
Ur,46.103741,30.962052,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Neh+9%3A7&version=ESV"">Neh 9:7</a>",,,,,,,
Haran,39.032196,36.863864,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+11%3A31&version=ESV"">Gen 11:31</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+11%3A32&version=ESV"">Gen 11:32</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+12%3A4&version=ESV"">Gen 12:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+12%3A5&version=ESV"">Gen 12:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+27%3A43&version=ESV"">Gen 27:43</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+28%3A10&version=ESV"">Gen 28:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+29%3A4&version=ESV"">Gen 29:4</a>",,,,,,,
Haran,39.032196,36.863864,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+19%3A12&version=ESV"">2 Kgs 19:12</a>",,,,,,,
Haran,39.032196,36.863864,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Isa+37%3A12&version=ESV"">Isa 37:12</a>",,,,,,,
Haran,39.032196,36.863864,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ezek+27%3A23&version=ESV"">Ezek 27:23</a>",,,,,,,
Haran,39.032196,36.863864,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Acts+7%3A2&version=ESV"">Acts 7:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts+7%3A4&version=ESV"">Acts 7:4</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Sam+8%3A9&version=ESV"">2 Sam 8:9</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+14%3A28&version=ESV"">2 Kgs 14:28</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+17%3A24&version=ESV"">2 Kgs 17:24</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+17%3A30&version=ESV"">2 Kgs 17:30</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+18%3A34&version=ESV"">2 Kgs 18:34</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+19%3A13&version=ESV"">2 Kgs 19:13</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+23%3A33&version=ESV"">2 Kgs 23:33</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+25%3A21&version=ESV"">2 Kgs 25:21</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Chr+18%3A9&version=ESV"">1 Chr 18:9</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Chr+8%3A4&version=ESV"">2 Chr 8:4</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Isa+10%3A9&version=ESV"">Isa 10:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+11%3A11&version=ESV"">Isa 11:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+36%3A19&version=ESV"">Isa 36:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Isa+37%3A13&version=ESV"">Isa 37:13</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Jer+39%3A5&version=ESV"">Jer 39:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+49%3A23&version=ESV"">Jer 49:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A9&version=ESV"">Jer 52:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer+52%3A27&version=ESV"">Jer 52:27</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ezek+47%3A16&version=ESV"">Ezek 47:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+47%3A17&version=ESV"">Ezek 47:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Ezek+48%3A1&version=ESV"">Ezek 48:1</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Amos+6%3A2&version=ESV"">Amos 6:2</a>",,,,,,,
Hamath,36.749488,35.136204,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Zech+9%3A2&version=ESV"">Zech 9:2</a>",,,,,,,
Hermon,35.857256,33.416159,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A9&version=ESV"">Deut 3:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A48&version=ESV"">Deut 4:48</a>",,,,,,,
Hermon,35.857256,33.416159,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Josh+11%3A3&version=ESV"">Josh 11:3</a>",,,,,,,
Hermon,35.857256,33.416159,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Ps+42%3A6&version=ESV"">Ps 42:6</a>, <a href=""https://www.biblegateway.com/passage/?search=Ps+89%3A12&version=ESV"">Ps 89:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Ps+133%3A3&version=ESV"">Ps 133:3</a>",,,,,,,
Hermon,35.857256,33.416159,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Sng+4%3A8&version=ESV"">Sng 4:8</a>",,,,,,,
Mount Carmel,35.049789,32.729350,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Kgs+18%3A19&version=ESV"">1 Kgs 18:19</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Kgs+18%3A20&version=ESV"">1 Kgs 18:20</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Kgs+18%3A42&version=ESV"">1 Kgs 18:42</a>",,,,,,,
Mount Carmel,35.049789,32.729350,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=2+Kgs+2%3A25&version=ESV"">2 Kgs 2:25</a>, <a href=""https://www.biblegateway.com/passage/?search=2+Kgs+4%3A25&version=ESV"">2 Kgs 4:25</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Gen+32%3A10&version=ESV"">Gen 32:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+50%3A10&version=ESV"">Gen 50:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Gen+50%3A11&version=ESV"">Gen 50:11</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Num+13%3A29&version=ESV"">Num 13:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+22%3A1&version=ESV"">Num 22:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+26%3A3&version=ESV"">Num 26:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+26%3A63&version=ESV"">Num 26:63</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+31%3A12&version=ESV"">Num 31:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+32%3A5&version=ESV"">Num 32:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+32%3A19&version=ESV"">Num 32:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+32%3A21&version=ESV"">Num 32:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+32%3A29&version=ESV"">Num 32:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+32%3A32&version=ESV"">Num 32:32</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+33%3A48&version=ESV"">Num 33:48</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+33%3A49&version=ESV"">Num 33:49</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+33%3A50&version=ESV"">Num 33:50</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+33%3A51&version=ESV"">Num 33:51</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+34%3A12&version=ESV"">Num 34:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+34%3A15&version=ESV"">Num 34:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+35%3A1&version=ESV"">Num 35:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+35%3A10&version=ESV"">Num 35:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+35%3A14&version=ESV"">Num 35:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Num+36%3A13&version=ESV"">Num 36:13</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Deut+1%3A1&version=ESV"">Deut 1:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+1%3A5&version=ESV"">Deut 1:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+2%3A29&version=ESV"">Deut 2:29</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A8&version=ESV"">Deut 3:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A17&version=ESV"">Deut 3:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A20&version=ESV"">Deut 3:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A25&version=ESV"">Deut 3:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+3%3A27&version=ESV"">Deut 3:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A21&version=ESV"">Deut 4:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A22&version=ESV"">Deut 4:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A26&version=ESV"">Deut 4:26</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A41&version=ESV"">Deut 4:41</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A46&version=ESV"">Deut 4:46</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A47&version=ESV"">Deut 4:47</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+4%3A49&version=ESV"">Deut 4:49</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+9%3A1&version=ESV"">Deut 9:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+11%3A30&version=ESV"">Deut 11:30</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+11%3A31&version=ESV"">Deut 11:31</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+12%3A10&version=ESV"">Deut 12:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+27%3A2&version=ESV"">Deut 27:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+27%3A4&version=ESV"">Deut 27:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+27%3A12&version=ESV"">Deut 27:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+30%3A18&version=ESV"">Deut 30:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+31%3A2&version=ESV"">Deut 31:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+31%3A13&version=ESV"">Deut 31:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut+32%3A47&version=ESV"">Deut 32:47</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Josh+1%3A2&version=ESV"">Josh 1:2</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+1%3A11&version=ESV"">Josh 1:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+1%3A14&version=ESV"">Josh 1:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+1%3A15&version=ESV"">Josh 1:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+2%3A7&version=ESV"">Josh 2:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+2%3A10&version=ESV"">Josh 2:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A1&version=ESV"">Josh 3:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A8&version=ESV"">Josh 3:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A11&version=ESV"">Josh 3:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A13&version=ESV"">Josh 3:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A14&version=ESV"">Josh 3:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A15&version=ESV"">Josh 3:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+3%3A17&version=ESV"">Josh 3:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A1&version=ESV"">Josh 4:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A3&version=ESV"">Josh 4:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A5&version=ESV"">Josh 4:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A7&version=ESV"">Josh 4:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A8&version=ESV"">Josh 4:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A9&version=ESV"">Josh 4:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A10&version=ESV"">Josh 4:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A16&version=ESV"">Josh 4:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A17&version=ESV"">Josh 4:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A18&version=ESV"">Josh 4:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A19&version=ESV"">Josh 4:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A20&version=ESV"">Josh 4:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A22&version=ESV"">Josh 4:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+4%3A23&version=ESV"">Josh 4:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+5%3A1&version=ESV"">Josh 5:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+7%3A7&version=ESV"">Josh 7:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+9%3A1&version=ESV"">Josh 9:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+9%3A10&version=ESV"">Josh 9:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+12%3A1&version=ESV"">Josh 12:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+12%3A7&version=ESV"">Josh 12:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A8&version=ESV"">Josh 13:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A23&version=ESV"">Josh 13:23</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A27&version=ESV"">Josh 13:27</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+13%3A32&version=ESV"">Josh 13:32</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+14%3A3&version=ESV"">Josh 14:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+15%3A5&version=ESV"">Josh 15:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+16%3A1&version=ESV"">Josh 16:1</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+16%3A7&version=ESV"">Josh 16:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+17%3A5&version=ESV"">Josh 17:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+18%3A7&version=ESV"">Josh 18:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+18%3A12&version=ESV"">Josh 18:12</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+18%3A19&version=ESV"">Josh 18:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+18%3A20&version=ESV"">Josh 18:20</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+19%3A22&version=ESV"">Josh 19:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+19%3A33&version=ESV"">Josh 19:33</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+19%3A34&version=ESV"">Josh 19:34</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+20%3A8&version=ESV"">Josh 20:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+22%3A4&version=ESV"">Josh 22:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+22%3A7&version=ESV"">Josh 22:7</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+22%3A10&version=ESV"">Josh 22:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+22%3A11&version=ESV"">Josh 22:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+22%3A25&version=ESV"">Josh 22:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+23%3A4&version=ESV"">Josh 23:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+24%3A8&version=ESV"">Josh 24:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh+24%3A11&version=ESV"">Josh 24:11</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=Judg+3%3A28&version=ESV"">Judg 3:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+5%3A17&version=ESV"">Judg 5:17</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+6%3A33&version=ESV"">Judg 6:33</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+7%3A24&version=ESV"">Judg 7:24</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+7%3A25&version=ESV"">Judg 7:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+8%3A4&version=ESV"">Judg 8:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+10%3A8&version=ESV"">Judg 10:8</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+10%3A9&version=ESV"">Judg 10:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+11%3A13&version=ESV"">Judg 11:13</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+11%3A22&version=ESV"">Judg 11:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+12%3A5&version=ESV"">Judg 12:5</a>, <a href=""https://www.biblegateway.com/passage/?search=Judg+12%3A6&version=ESV"">Judg 12:6</a>",,,,,,,
Jordan,35.559900,32.309099,1,bible,,"<a href=""https://www.biblegateway.com/passage/?search=1+Sam+13%3A7&version=ESV"">1 Sam 13:7</a>, <a href=""https://www.biblegateway.com/passage/?search=1+Sam+31%3A7&version=ESV"">1 Sam 31:7</a>",,,,,,,
